Customer_ID,Tenure_Months,Purchase_Frequency,Avg_Order_Value,Total_Spend,Last_Purchase_Days,Website_Visits,Discount_Usage,Support_Tickets,Churn
CUST872,47,11,1825,92288,26,35,0.483593048104329,7,1
CUST873,22,5,2964,79462,115,65,0.5010473777944182,0,1
CUST874,14,4,1090,15390,129,72,0.321662471394747,6,1
CUST875,26,6,931,88475,56,76,0.13216177752502367,5,0
CUST876,28,14,4161,28307,122,83,0.3763875377344753,0,1
CUST877,23,19,4901,97364,106,25,0.672262939932566,3,1
CUST878,14,9,2704,95049,130,57,0.7823958086444591,4,1
CUST879,24,12,814,25502,81,32,0.5307506023881423,7,1
CUST880,2,11,4006,96599,158,63,0.5898343944397556,3,1
CUST881,45,14,1919,23486,120,12,0.2006163711246527,2,1
CUST882,26,16,4969,39258,52,63,0.28733033322764945,1,0
CUST883,14,1,1787,58716,91,77,0.16189561005235842,3,1
CUST884,7,13,1811,98228,137,92,0.24929535000461134,9,1
CUST885,3,13,1096,82494,22,1,0.22488678022553177,3,0
CUST886,47,2,477,83768,34,51,0.5194487863912376,9,1
CUST887,23,4,4847,11748,110,70,0.5626887557907294,4,1
CUST888,46,6,1836,63785,49,8,0.9449474208215045,6,1
CUST889,43,5,2358,77050,129,68,0.19557064710152305,8,1
CUST890,47,3,2632,23738,73,5,0.6416757101614959,1,1
CUST891,45,1,4104,75231,84,89,0.8172592689875229,4,1
CUST892,18,4,3462,74606,53,86,0.5602414637830525,9,1
CUST893,38,2,1649,94301,100,92,0.2550036525010757,8,1
CUST894,35,5,4700,42662,124,39,0.2625502300200002,2,1
CUST895,15,3,1432,97297,168,23,0.03925305307099991,0,1
CUST896,25,9,4317,83234,45,68,0.3054442265484817,1,0
CUST897,37,6,877,16123,137,52,0.7446036790033801,5,1
CUST898,28,18,2858,26616,105,4,0.04751775720711038,4,1
CUST899,10,6,2228,12182,150,47,0.21929528250483066,0,1
CUST900,39,19,3958,91369,146,21,0.7062324985317819,0,1
CUST901,17,12,4824,99878,106,56,0.7826515628228766,3,1
CUST902,39,11,2237,63013,43,66,0.4553184100619284,3,0
CUST903,22,2,2849,32331,167,59,0.6980743384786489,5,1
CUST904,26,15,856,47098,134,7,0.387952168654892,5,1
CUST905,44,12,365,27128,48,49,0.15991324502412751,9,1
CUST906,25,12,4791,32556,126,16,0.3981494935229065,5,1
CUST907,17,9,789,88505,7,17,0.5799678202031429,0,0
CUST908,13,2,4724,22876,16,84,0.9480532818528903,9,1
CUST909,20,3,3021,9949,129,87,0.06875095208867732,8,1
CUST910,25,12,4458,52962,115,98,0.5073940938449606,6,1
CUST911,4,16,1462,91054,37,75,0.3289197782107244,6,1
CUST912,10,1,271,72206,165,34,0.5083116942766945,6,1
CUST913,3,3,3716,25099,125,33,0.023975447376531678,1,1
CUST914,41,2,4950,13716,81,26,0.3130253547015813,1,1
CUST915,45,9,3780,53611,62,66,0.819868147527005,5,1
CUST916,18,19,468,39885,72,63,0.5539417338546375,6,1
CUST917,47,15,1976,54144,125,87,0.4505824928161174,2,1
CUST918,36,18,2662,66220,161,41,0.2855250717153396,3,1
CUST919,47,11,1468,8837,66,86,0.2980425227913559,2,1
CUST920,22,16,1215,50355,30,58,0.38310143359058446,6,1
CUST921,34,17,2922,48299,20,98,0.8355707099645604,6,1
CUST922,47,5,1283,20159,82,79,0.9672132068082684,3,1
CUST923,8,12,4301,52012,107,10,0.4386553813503745,6,1
CUST924,40,11,606,60305,152,15,0.39335283874776183,4,1
CUST925,44,15,3276,88096,132,42,0.8465507758198628,0,1
CUST926,19,3,1185,18106,37,93,0.4269053206363036,9,1
CUST927,42,1,3803,59123,132,57,0.5520181722956512,3,1
CUST928,41,16,4685,9720,77,87,0.23094166459874443,6,1
CUST929,37,2,909,38661,89,17,0.7435025357790752,1,1
CUST930,6,2,2818,94898,146,60,0.5319883182707819,1,1
CUST931,26,3,1611,94794,88,9,0.8090345502403417,0,1
CUST932,34,8,4821,88318,176,36,0.7807327300286697,1,1
CUST933,45,15,1685,22120,33,73,0.21500476827002857,9,1
CUST934,6,7,3150,20790,58,80,0.7156355505577624,7,1
CUST935,37,6,4851,59655,28,36,0.8000544079513714,7,1
CUST936,33,9,3134,60643,35,48,0.3461072407823951,7,1
CUST937,22,1,4314,94448,125,51,0.17260911290227454,0,1
CUST938,21,8,4870,48374,138,97,0.00263215557958818,0,1
CUST939,6,3,1203,43907,65,95,0.45090365309314817,9,1
CUST940,6,4,2666,51071,42,70,0.3524327315388416,3,0
CUST941,4,15,2666,35812,85,74,0.5549098338254089,5,1
CUST942,30,6,2138,50570,137,80,0.18804109258878576,7,1
CUST943,11,15,2139,51901,111,68,0.8596655476664752,1,1
CUST944,30,3,1835,61186,15,22,0.25775521562810966,2,1
CUST945,31,14,1898,51251,69,77,0.22642960508764998,5,1
CUST946,24,14,4727,66171,105,80,0.48071405648435594,9,1
CUST947,9,4,2291,37160,150,93,0.49885102374427426,3,1
CUST948,3,12,2095,20156,64,6,0.21508522878509284,1,1
CUST949,31,17,4440,77208,41,26,0.27186072672591577,6,1
CUST950,40,7,3598,80980,71,75,0.16970523915524494,3,1
CUST951,37,9,1273,73320,56,88,0.7184601783231668,7,1
CUST952,36,3,2602,18929,151,93,0.7700890312540819,7,1
CUST953,24,13,3412,67606,25,3,0.4623284974592826,6,1
CUST954,31,15,4237,89442,105,52,0.7140870226850174,9,1
CUST955,6,18,1351,63559,134,74,0.7359353919374455,8,1
CUST956,2,19,2645,55205,119,60,0.1382755276778086,3,1
CUST957,20,1,2156,69475,162,63,0.9661780248345367,6,1
CUST958,28,6,4758,65341,9,65,0.821031947096431,9,1
CUST959,11,2,4107,96377,60,52,0.2044834611958235,9,1
CUST960,4,14,1007,43863,125,90,0.18616503574607024,0,1
CUST961,15,6,386,82837,49,76,0.12566114557958274,3,0
CUST962,6,14,4724,66439,51,14,0.13837856254191838,1,0
CUST963,30,4,1507,8194,70,89,0.7481617990286962,8,1
CUST964,38,8,2484,72387,37,72,0.46965425695162355,4,0
CUST965,2,3,957,82914,31,68,0.7829341727398672,2,1
CUST966,15,19,4431,67214,169,28,0.7462548943502054,3,1
CUST967,11,14,4054,97176,62,71,0.6046127135052216,5,1
CUST968,8,17,4466,30777,93,10,0.6863666065786795,9,1
CUST969,26,8,2406,27183,14,57,0.01835572437914179,0,0
CUST970,45,14,3758,28445,164,66,0.31177764680502196,6,1
CUST971,44,6,1780,68038,164,90,0.6378221792594102,7,1
CUST972,5,16,1161,88201,79,50,0.0093449534862442,6,1
CUST973,6,19,4047,17198,8,14,0.03297694368259341,6,1
CUST974,26,14,3775,22411,154,16,0.8518879824703832,8,1
CUST975,4,19,1075,51577,36,54,0.6840248616920718,3,0
CUST976,19,3,2618,16867,48,43,0.26536973312034395,6,1
CUST977,20,10,4398,63501,85,42,0.687962840118709,8,1
CUST978,33,19,1201,15266,28,81,0.7924566691392633,4,0
CUST979,20,9,3584,40422,51,22,0.30679428311010126,1,0
CUST980,12,13,4266,36208,104,68,0.03603737749918745,4,1
CUST981,47,7,3045,32213,170,19,0.9327791246877345,3,1
CUST982,1,14,1681,8367,101,66,0.3451798382956305,7,1
CUST983,26,9,3501,80026,29,39,0.10648176328470638,4,0
CUST984,14,19,857,36362,127,73,0.4918568713931474,8,1
CUST985,38,15,2980,52588,82,19,0.7684677956641338,8,1
CUST986,37,14,622,39285,10,16,0.22164731461755915,2,0
CUST987,11,6,3881,75755,106,54,0.26949005013336336,9,1
CUST988,36,4,4466,72846,167,25,0.24271498679858317,5,1
CUST989,13,8,2910,37307,1,18,0.9916730528316782,5,0
CUST990,43,17,652,96167,39,23,0.19740373373054254,3,0
CUST991,3,9,2597,81280,21,85,0.575520216966124,9,1
CUST992,33,1,2175,20867,65,11,0.9252646416569643,2,1
CUST993,6,14,1857,57523,15,39,0.14689656887777924,0,0
CUST994,10,11,2741,85161,132,68,0.9708541978677002,6,1
CUST995,5,3,3275,7378,61,25,0.9474772343956246,4,1
CUST996,23,9,3364,85685,148,63,0.8845719870582626,9,1
CUST997,10,14,3166,77958,138,96,0.21455652133000225,6,1
CUST998,44,9,2253,28926,87,30,0.6340550560109833,0,1
CUST999,2,4,487,99707,105,45,0.7608914729612402,7,1
CUST1000,13,4,3417,14180,34,90,0.9860279281964297,2,0
CUST1001,40,8,4054,93837,124,61,0.18042382208137042,6,1
CUST1002,2,2,1647,37931,110,51,0.7660258995192964,2,1
CUST1003,20,9,807,25014,176,98,0.33880116992711296,2,1
CUST1004,1,14,4752,97472,33,9,0.17562646556800232,9,1
CUST1005,37,9,1964,80872,98,76,0.42137694121385494,8,1
CUST1006,9,16,1425,59502,61,2,0.7938359121486164,1,1
CUST1007,17,17,1435,88736,10,5,0.46484980370405216,3,0
CUST1008,9,16,1229,6470,84,62,0.5375231002030485,5,1
CUST1009,11,12,2871,97395,65,69,0.9951594102001212,2,1
CUST1010,15,3,4162,15953,77,52,0.399109299557426,9,1
CUST1011,24,11,4742,39507,1,86,0.6154007547092398,9,1
CUST1012,38,14,3377,93969,133,5,0.36524420161537186,6,1
CUST1013,35,18,3922,92493,80,59,0.39278564632870494,6,1
CUST1014,30,5,1675,7523,15,68,0.6956407534454081,4,0
CUST1015,31,16,3096,87923,28,9,0.9378869760948835,2,0
CUST1016,5,5,1008,58190,23,93,0.5423589504923214,1,0
CUST1017,44,3,1178,48761,109,22,0.7683999289487798,3,1
CUST1018,14,12,2663,32169,107,27,0.08920655881696382,3,1
CUST1019,11,1,925,46641,145,10,0.21115803743192696,7,1
CUST1020,9,9,2701,23990,113,80,0.5021316409195324,7,1
CUST1021,34,9,3562,30661,98,61,0.02001172362877479,4,1
CUST1022,12,4,1416,14419,141,51,0.2528549787625588,5,1
CUST1023,35,3,4251,15457,142,10,0.5174012898249661,7,1
CUST1024,35,17,2397,68600,139,6,0.014961198256300712,0,1
CUST1025,1,2,3006,77102,28,62,0.2645462862260417,4,1
CUST1026,40,1,978,34085,42,5,0.5140308194758695,3,1
CUST1027,22,8,1172,98064,99,70,0.5731492479812457,3,1
CUST1028,29,13,3010,51654,61,63,0.9257516930553055,1,1
CUST1029,8,15,2323,7130,123,56,0.6453456232506078,9,1
CUST1030,11,8,798,3042,64,59,0.41473580252999376,0,1
CUST1031,41,12,3541,71134,31,63,0.9303511771330678,5,0
CUST1032,37,12,424,43982,81,89,0.7848829833877943,6,1
CUST1033,14,14,1040,99422,10,59,0.2000089211127476,4,0
CUST1034,30,15,2014,66185,8,51,0.13084236134881977,7,1
CUST1035,35,15,1306,34477,149,50,0.675811635742733,8,1
CUST1036,21,9,324,53709,59,4,0.5598831655769838,1,0
CUST1037,37,19,3446,29716,178,48,0.7896736137927557,3,1
CUST1038,5,8,3131,79137,30,32,0.7388050500786865,8,1
CUST1039,19,19,4325,37018,145,51,0.625211533857515,4,1
CUST1040,14,6,3171,9061,20,52,0.9863821716288922,2,0
CUST1041,26,19,2217,9609,48,99,0.5335897301104087,5,0
CUST1042,4,4,2615,36371,130,74,0.11310575650171983,2,1
CUST1043,25,7,4790,84021,37,34,0.8282735648159884,4,0
CUST1044,45,4,3296,21805,129,36,0.251853362345709,2,1
CUST1045,42,12,1809,8857,132,70,0.7773021481439183,5,1
CUST1046,25,13,917,12620,100,43,0.9571070960000514,9,1
CUST1047,18,3,3761,9177,54,16,0.6967955139643413,4,1
CUST1048,40,12,1216,31111,122,59,0.5960301609498011,8,1
CUST1049,8,2,3765,89578,25,53,0.4603861756750406,2,1
CUST1050,39,2,4901,85181,131,19,0.36440986599540326,5,1
CUST1051,40,9,4670,90941,9,98,0.35300475097183626,7,1
CUST1052,14,1,2160,12826,34,89,0.6363727057095906,6,1
CUST1053,32,8,1248,14890,43,95,0.7512731169377459,5,0
CUST1054,38,6,1557,83428,74,41,0.6785170694844144,1,1
CUST1055,33,6,3626,59031,94,81,0.19841010119356273,6,1
CUST1056,23,18,315,76020,22,47,0.4939871801434912,7,1
CUST1057,15,17,2295,6495,70,94,0.791640072183063,0,1
CUST1058,33,12,2001,29481,130,54,0.47570407818905625,8,1
CUST1059,25,6,2346,12267,94,55,0.5366232797354938,3,1
CUST1060,17,8,1820,7743,32,95,0.7711360481708222,7,1
CUST1061,33,19,4980,55800,106,19,0.6612653062650915,9,1
CUST1062,47,10,3150,49773,144,62,0.4093449208823926,6,1
CUST1063,2,1,3992,58042,1,99,0.895412711194219,9,1
CUST1064,14,13,3141,50476,72,93,0.1625670686634786,6,1
CUST1065,40,17,1177,93105,176,59,0.9955164485903247,1,1
CUST1066,40,3,3266,29552,50,65,0.1188525784762372,0,1
CUST1067,39,8,983,66242,141,68,0.014949971104238902,3,1
CUST1068,6,14,440,46772,15,28,0.8900189011487647,1,0
CUST1069,6,3,1753,44730,53,18,0.24495350836595609,7,1
CUST1070,3,16,4778,29948,172,26,0.7296996274467209,9,1
CUST1071,7,13,1212,77311,8,19,0.8110153749320693,6,1
CUST1072,8,17,386,70093,74,55,0.8589863910321168,7,1
CUST1073,42,13,2081,70123,46,57,0.9915942356641667,5,0
CUST1074,15,6,4786,17535,69,6,0.29403971003999907,0,1
CUST1075,47,17,630,67490,114,1,0.7102433419272591,8,1
CUST1076,29,14,438,47562,147,8,0.11539985828082822,5,1
CUST1077,33,17,2545,90080,166,97,0.4068092913568494,9,1
CUST1078,30,8,275,59535,123,51,0.8479716933125904,0,1
CUST1079,39,11,1556,99991,139,85,0.36765804605910835,0,1
CUST1080,27,1,2530,42269,117,88,0.5910953805356141,7,1
CUST1081,36,7,4886,81674,43,25,0.5037734437246341,5,0
CUST1082,29,17,2102,43462,20,47,0.6459515311120451,7,1
CUST1083,38,10,4213,4127,148,55,0.9728943893876949,7,1
CUST1084,33,11,4870,24147,21,64,0.05573552650140212,7,1
CUST1085,37,9,2259,46528,82,83,0.5739615175016297,9,1
CUST1086,27,9,340,78095,57,93,0.8630287792502848,6,1
CUST1087,33,5,1989,69931,178,10,0.4813827117484275,6,1
CUST1088,4,17,3826,91925,74,56,0.07852718594157282,9,1
CUST1089,22,9,216,67381,98,12,0.5605393524167709,3,1
CUST1090,2,17,4548,64749,154,33,0.33207389082382044,8,1
CUST1091,10,19,664,39672,158,71,0.1549417853379359,1,1
CUST1092,5,7,4671,14731,110,17,0.849034513283473,8,1
CUST1093,10,9,2027,55512,115,61,0.5215995129911216,9,1
CUST1094,33,7,3228,99658,159,10,0.9332764123790667,2,1
CUST1095,38,13,719,52024,42,31,0.8060165046030691,1,0
CUST1096,13,11,289,4832,68,60,0.6929717937736674,3,1
CUST1097,31,14,3051,33332,70,70,0.005025503365311934,4,1
CUST1098,47,19,3043,13467,78,17,0.42782345663824994,1,1
CUST1099,36,11,4925,42025,90,50,0.1974862816520323,0,1
CUST1100,45,13,2084,14107,111,37,0.9107979110488678,9,1
CUST1101,24,14,4371,78994,112,82,0.17458398467636027,4,1
CUST1102,15,13,1125,95202,103,62,0.2860600516592855,8,1
CUST1103,29,1,3934,44481,145,90,0.5168367677344992,4,1
CUST1104,8,8,1169,3581,19,80,0.26336361899807925,9,1
CUST1105,5,12,1294,76118,179,72,0.20986467727912117,8,1
CUST1106,29,19,3395,52638,70,88,0.5990993251027524,9,1
CUST1107,47,12,1604,9418,63,77,0.08892952275502386,5,1
CUST1108,4,8,3564,94627,75,29,0.05816775872092472,2,1
CUST1109,12,8,4490,30113,158,32,0.3722452951860714,3,1
CUST1110,45,13,4182,85363,153,88,0.7206644545078623,3,1
CUST1111,2,12,4523,64044,104,80,0.554806758273948,0,1
CUST1112,27,16,4213,80955,75,11,0.42287646846677884,2,1
CUST1113,31,1,4756,62030,128,96,0.5657515642245824,2,1
CUST1114,36,13,4913,12814,154,6,0.3654514846532736,0,1
CUST1115,36,7,3292,11024,56,35,0.9361463354321129,8,1
CUST1116,26,5,4359,64288,22,33,0.05490489091077433,0,0
CUST1117,43,8,2274,58836,89,18,0.6733914790298352,8,1
CUST1118,27,14,484,8435,19,37,0.8912826648277505,0,0
CUST1119,5,13,1387,68084,159,13,0.8038847087352534,1,1
CUST1120,20,15,4169,71601,26,74,0.18404103482144674,1,0
CUST1121,11,17,3165,89416,170,90,0.29592634898028836,5,1
CUST1122,10,15,4519,4407,169,81,0.7170479387071047,6,1
CUST1123,40,18,983,99943,23,64,0.08427055918076554,0,0
CUST1124,38,18,1149,33940,47,1,0.811861699832584,2,0
CUST1125,6,2,4139,6666,13,63,0.7189069446047903,1,1
CUST1126,8,4,244,38122,66,89,0.7296066492353426,7,1
CUST1127,23,1,2010,26092,144,34,0.10024137026759139,8,1
CUST1128,47,4,4766,76645,73,10,0.7177605448162309,1,1
CUST1129,26,18,2281,27505,156,84,0.67981812521997,1,1
CUST1130,46,5,3698,37713,77,7,0.8309224908218505,9,1
CUST1131,43,19,1029,55387,163,56,0.0415959562564695,8,1
CUST1132,12,15,2109,44169,169,80,0.023110668467792195,3,1
CUST1133,26,8,2781,74282,31,37,0.37300709987856073,4,0
CUST1134,13,17,891,78511,85,29,0.14878828384915288,8,1
CUST1135,40,1,4219,52742,160,12,0.5583844775702219,5,1
CUST1136,18,12,1131,41522,59,17,0.9173489015067489,9,1
CUST1137,25,19,3606,82132,41,48,0.39147973033401573,8,1
CUST1138,33,15,347,4880,112,84,0.8449503772726041,8,1
CUST1139,47,9,1232,44454,96,26,0.00024087451786647396,6,1
CUST1140,40,7,1511,56711,168,83,0.1685146434591842,9,1
CUST1141,43,2,587,44539,122,12,0.03042353965408562,8,1
CUST1142,12,9,3321,69321,156,21,0.32814718051506864,4,1
CUST1143,44,10,2073,88985,165,42,0.9081895956965028,4,1
CUST1144,36,2,3788,15799,105,61,0.09695212359898775,7,1
CUST1145,4,19,1115,61102,74,58,0.6064097767438004,9,1
CUST1146,5,11,2078,51726,132,54,0.4514959391194442,3,1
CUST1147,37,13,3948,49784,99,34,0.9384682123658125,8,1
CUST1148,8,10,477,44333,126,7,0.12251914253709384,6,1
CUST1149,42,14,2177,41828,138,35,0.21202785050222894,6,1
CUST1150,28,18,2059,70526,175,15,0.029541968611493274,2,1
CUST1151,31,19,3236,55362,75,65,0.43393524963137375,3,1
CUST1152,9,9,3571,54997,14,90,0.2778328995646543,6,1
CUST1153,29,7,4913,51341,38,99,0.8699059338903209,4,0
CUST1154,14,3,2382,20073,140,25,0.6049408131977551,2,1
CUST1155,40,6,4875,15549,45,59,0.6140907379757017,0,0
CUST1156,41,2,1370,84795,145,79,0.5319106968813024,6,1
CUST1157,22,6,689,57920,163,86,0.091850337229201,5,1
CUST1158,11,3,2725,86326,75,6,0.44501868372535525,9,1
CUST1159,23,16,1382,76515,169,52,0.9995051897085165,6,1
CUST1160,1,8,4679,21316,29,79,0.8352292908460148,1,0
CUST1161,46,2,4458,27183,18,88,0.8934590541671159,3,1
CUST1162,37,17,2688,94860,20,21,0.8232263592464995,1,0
CUST1163,21,9,2076,25624,14,71,0.10304169343098268,7,1
CUST1164,26,12,2662,63515,162,93,0.22744825406479963,6,1
CUST1165,46,3,1830,86781,177,96,0.003121651356409627,0,1
CUST1166,36,11,487,47705,54,32,0.30351012487811146,1,0
CUST1167,23,1,4482,90326,31,53,0.10860740234649258,1,1
CUST1168,1,13,2107,27756,58,59,0.472793345301583,3,0
CUST1169,40,15,1361,61390,104,69,0.6771274885739019,2,1
CUST1170,15,5,329,69369,170,62,0.8745052950380771,0,1
CUST1171,21,17,2563,71821,128,4,0.7492171650908982,1,1
CUST1172,47,6,343,10589,158,86,0.9385855957785052,8,1
CUST1173,9,11,215,15116,25,18,0.053898290393788795,0,0
CUST1174,9,18,444,74181,19,99,0.01217983541654144,8,1
CUST1175,10,4,1126,45786,136,81,0.6613381138362127,6,1
CUST1176,26,3,3378,95686,3,56,0.2893524102222462,1,1
CUST1177,41,13,2376,77425,86,24,0.25350101610577314,1,1
CUST1178,35,9,1086,31286,145,66,0.33088708769379427,4,1
CUST1179,25,6,540,16994,142,13,0.26979605789236416,4,1
CUST1180,26,12,2251,91198,9,62,0.5114364063015873,3,0
CUST1181,11,2,3598,27639,94,54,0.4401484472241325,9,1
CUST1182,38,3,4150,18205,149,15,0.5124285513766563,9,1
CUST1183,2,3,505,57677,165,69,0.6727136115004362,2,1
CUST1184,7,12,1107,33930,139,3,0.3871305089711483,3,1
CUST1185,18,15,2854,74313,20,37,0.2513076871421568,9,1
CUST1186,27,9,3992,94851,35,37,0.16620053680874547,3,0
CUST1187,34,8,4242,93509,53,3,0.3494741195326255,1,0
CUST1188,27,11,1571,19316,175,63,0.741806475246172,4,1
CUST1189,17,16,520,28304,110,35,0.7567049101114696,4,1
CUST1190,43,4,4854,97058,136,52,0.6669053866842103,4,1
CUST1191,44,1,4259,88876,4,87,0.2340281753068746,9,1
CUST1192,24,7,1331,86366,155,28,0.5880862458546977,0,1
CUST1193,25,2,2778,14403,172,94,0.570689661576848,5,1
CUST1194,7,5,4242,81052,168,18,0.4842661981097255,1,1
CUST1195,6,7,3567,85627,102,36,0.5499789863838642,6,1
CUST1196,24,4,1017,74495,47,33,0.49179063262366807,3,0
CUST1197,33,5,211,32932,94,64,0.5654563660741082,4,1
CUST1198,29,1,394,97090,172,26,0.7155059546211288,4,1
CUST1199,43,1,2737,37701,48,48,0.10962819440343974,4,1
CUST1200,22,15,3042,4385,91,40,0.7496257521490237,1,1
CUST1201,26,19,2429,58241,84,17,0.1358861501275942,4,1
CUST1202,28,10,3209,11367,68,40,0.0666279984103747,2,1
CUST1203,21,18,4951,66030,139,7,0.9760796862214676,3,1
CUST1204,7,3,2277,47505,125,57,0.9569917688704415,1,1
CUST1205,17,11,4067,34332,73,8,0.06043654494056405,3,1
CUST1206,20,15,643,86178,4,56,0.44325344147496215,8,1
CUST1207,41,11,497,77325,76,31,0.18624493829977473,7,1
CUST1208,20,17,1044,36268,73,59,0.4853448971344181,2,1
CUST1209,22,17,1215,87486,77,58,0.8301772429995874,0,1
CUST1210,28,6,1584,26563,48,12,0.9506117747428903,0,0
CUST1211,40,5,1597,37404,154,48,0.6342526534515374,5,1
CUST1212,7,8,753,56182,102,31,0.35390566721181704,2,1
CUST1213,1,2,2550,33991,106,83,0.6033255656445984,3,1
CUST1214,32,16,4716,48663,77,63,0.31200130610845034,0,1
CUST1215,13,12,1469,66886,39,74,0.9098236408320604,7,1
CUST1216,30,6,1460,84848,58,39,0.870400463105837,0,0
CUST1217,23,1,384,25127,19,76,0.558231750279661,4,1
CUST1218,19,4,4763,58692,88,20,0.32479891538036054,5,1
CUST1219,32,17,2610,95389,113,48,0.29338967558297835,1,1
CUST1220,30,13,4631,38500,77,71,0.03341799470505946,6,1
CUST1221,29,18,2409,34785,77,54,0.8158208510252952,6,1
CUST1222,45,5,3872,85146,28,78,0.45038321303900797,0,0
CUST1223,29,3,4883,90126,66,75,0.3251329284002644,3,1
CUST1224,30,11,2081,95979,10,71,0.4711103549977539,3,0
CUST1225,16,13,4496,48997,126,29,0.818737990454652,4,1
CUST1226,40,4,721,8170,58,74,0.12461420770752119,0,0
CUST1227,19,14,2087,14303,142,93,0.8576559882418273,0,1
CUST1228,18,11,2752,72743,125,73,0.897508835108354,6,1
CUST1229,1,10,4009,78852,112,48,0.9467079150338882,8,1
CUST1230,14,19,4355,36187,84,74,0.3974879924226278,0,1
CUST1231,47,18,4873,66034,143,83,0.21714040403767187,1,1
CUST1232,2,6,4616,72776,96,56,0.3736408184666985,5,1
CUST1233,28,15,3679,2893,33,95,0.3329120962314033,5,0
CUST1234,30,10,1609,14753,145,17,0.17615391250286005,1,1
CUST1235,38,5,1894,39090,152,9,0.6072666701014879,8,1
CUST1236,4,5,4864,65922,158,97,0.4766241605086289,3,1
CUST1237,1,10,726,77768,141,34,0.8657009923240037,6,1
CUST1238,8,5,2860,60412,47,45,0.03210958048205825,5,0
CUST1239,29,3,2372,57030,112,88,0.6438679275551263,2,1
CUST1240,39,6,479,18509,144,9,0.7629488785115611,7,1
CUST1241,3,4,3164,69653,43,7,0.759486569188307,6,1
CUST1242,32,18,4177,37929,8,16,0.8860739670955251,8,1
CUST1243,10,9,2869,49291,3,19,0.7290337428294941,2,0
CUST1244,10,17,3093,5042,125,6,0.9278100616476963,0,1
CUST1245,19,13,1951,63574,12,11,0.33265659982089146,1,0
CUST1246,46,15,4181,38201,84,76,0.5032094167515431,0,1
CUST1247,34,17,4969,93282,16,61,0.014079663282890675,4,0
CUST1248,33,13,2561,15016,78,42,0.006957587303291213,9,1
CUST1249,23,16,4627,26022,59,13,0.2401266204515199,1,0
CUST1250,28,4,4331,28938,177,12,0.10080719713908526,2,1
CUST1251,32,5,1908,44678,63,85,0.2602113679357536,7,1
CUST1252,7,5,2886,62720,49,74,0.1770432945283974,9,1
CUST1253,29,9,3095,57805,51,20,0.02852002483864824,4,0
CUST1254,8,17,4735,75323,33,50,0.9093041464060494,3,0
CUST1255,1,13,2976,2986,30,36,0.008223131388891525,4,0
CUST1256,3,2,1319,77478,76,92,0.7360821443370854,9,1
CUST1257,24,13,3188,83994,15,88,0.15214788691951653,5,0
CUST1258,23,19,4459,13161,82,69,0.9122296219996,6,1
CUST1259,8,3,4443,21689,92,37,0.8927959395898858,8,1
CUST1260,47,10,394,95699,23,12,0.6539011463692573,0,0
CUST1261,37,2,862,61924,94,99,0.6722341498006051,3,1
CUST1262,3,13,679,75308,45,40,0.005339141969688543,8,1
CUST1263,33,19,4418,64745,62,54,0.984871566113602,4,1
CUST1264,28,17,1623,2211,15,2,0.8778326035758144,7,1
CUST1265,47,14,2908,1229,46,50,0.895106225730092,0,0
CUST1266,8,12,3375,49542,64,41,0.6592445370508719,3,1
CUST1267,34,12,4014,15345,174,45,0.34478692865453653,8,1
CUST1268,35,11,2214,32819,172,9,0.8936486490904808,0,1
CUST1269,32,7,3989,48779,75,62,0.29151692815119234,0,1
CUST1270,24,4,2643,83421,157,86,0.5627115433422029,3,1
CUST1271,14,19,1111,93244,52,47,0.0997309723438824,2,0
CUST1272,32,1,3413,66584,88,5,0.9219556301327502,6,1
CUST1273,46,3,2564,20950,57,76,0.14077045777121333,2,1
CUST1274,43,13,3829,16173,83,1,0.22489680573040727,0,1
CUST1275,16,15,3672,59032,66,44,0.558134158128215,9,1
CUST1276,4,2,880,29036,150,22,0.7640930002129815,1,1
CUST1277,37,11,4851,72356,20,38,0.619351305936299,9,1
CUST1278,21,4,809,15292,33,19,0.23213391280015616,3,0
CUST1279,14,19,2356,4052,72,80,0.0009430425274903342,0,1
CUST1280,31,17,4066,45377,25,31,0.7571505803074392,0,0
CUST1281,18,3,571,90317,46,67,0.9852073259110937,7,1
CUST1282,7,18,815,68838,73,87,0.8099131203060904,6,1
CUST1283,10,8,2453,68819,98,42,0.46020661815661534,7,1
CUST1284,7,19,4338,16620,57,82,0.9037672613991066,3,0
CUST1285,33,5,1064,31461,87,26,0.40984767311835,5,1
CUST1286,23,7,1468,21750,133,13,0.5249340842434675,2,1
CUST1287,21,8,984,99426,55,58,0.47712976739568325,7,1
CUST1288,19,5,4771,89719,61,18,0.44762387266552495,3,1
CUST1289,19,17,4378,10472,89,67,0.7751907692939057,2,1
CUST1290,36,5,2437,70263,8,87,0.526768907269492,3,0
CUST1291,29,4,4254,58602,16,3,0.31671712202521607,5,0
CUST1292,18,19,1135,26523,176,55,0.2581581676584783,6,1
CUST1293,2,2,4180,31766,116,89,0.037747316967433386,6,1
CUST1294,1,11,2538,67060,61,91,0.583195161883046,3,1
CUST1295,47,13,525,10079,15,58,0.2299614154010342,7,1
CUST1296,5,15,1734,9399,150,63,0.1481339220163831,6,1
CUST1297,20,12,3680,61726,131,91,0.6538299638276777,1,1
CUST1298,11,11,4061,93906,102,52,0.6812092578215488,7,1
CUST1299,42,7,2185,17532,54,89,0.752154892257666,8,1
